_id,LineCode,StationCode,CompanyName,LineName,StationName,Note
1250,e1f,c11,大阪市交通局,NULL,中津三丁目,赤バス長柄東～大淀中ルート
1251,e1f,c12,大阪市交通局,NULL,北スポーツセンター,赤バス長柄東～大淀中ルート
1252,e1f,c13,大阪市交通局,NULL,中津第二住宅,赤バス長柄東～大淀中ルート
1253,e1f,c14,大阪市交通局,NULL,天満中学校,赤バス長柄東～大淀中ルート
1254,e1f,c15,大阪市交通局,NULL,中崎一丁目,赤バス長柄東～大淀中ルート
1255,e1f,c16,大阪市交通局,NULL,地下鉄中崎町,赤バス長柄東～大淀中ルート
1256,e1f,c17,大阪市交通局,NULL,本庄西一丁目,赤バス長柄東～大淀中ルート
1257,e1f,c18,大阪市交通局,NULL,本庄西,赤バス長柄東～大淀中ルート
1258,e1f,c19,大阪市交通局,NULL,豊崎小学校,赤バス長柄東～大淀中ルート
1259,e1f,c1a,大阪市交通局,NULL,豊崎,赤バス長柄東～大淀中ルート
1260,e1f,c1b,大阪市交通局,NULL,北野,赤バス長柄東～大淀中ルート
1261,e1f,c1c,大阪市交通局,NULL,新梅田シティ,赤バス長柄東～大淀中ルート
1262,e1f,c1d,大阪市交通局,NULL,大淀中一丁目南,赤バス長柄東～大淀中ルート
1263,e1f,c1e,大阪市交通局,NULL,ＡＢＣ公園,赤バス長柄東～大淀中ルート
1264,e1f,c1f,大阪市交通局,NULL,浦江公園,赤バス長柄東～大淀中ルート
1265,e1f,c20,大阪市交通局,NULL,大淀南三丁目,赤バス長柄東～大淀中ルート
1266,e1f,c21,大阪市交通局,NULL,十三中学校,赤バス区役所～加島駅ルート
1267,e1f,c22,大阪市交通局,NULL,中央公園,赤バス区役所～加島駅ルート
1268,e1f,c23,大阪市交通局,NULL,都島南通二丁目東,赤バス京橋駅～毛馬ルート
1269,e1f,c24,大阪市交通局,NULL,都島中通二丁目東,赤バス京橋駅～毛馬ルート
1270,e1f,c25,大阪市交通局,NULL,内代町二丁目,赤バス京橋駅～毛馬ルート
1271,e1f,c26,大阪市交通局,NULL,内代小学校,赤バス京橋駅～毛馬ルート
1272,e1f,c27,大阪市交通局,NULL,内代町四丁目,赤バス京橋駅～毛馬ルート
1273,e1f,c28,大阪市交通局,NULL,友渕町一丁目南,赤バス京橋駅～毛馬ルート
1274,e1f,c29,大阪市交通局,NULL,友渕町一丁目北,赤バス京橋駅～毛馬ルート
1275,e1f,c2a,大阪市交通局,NULL,友渕小学校,赤バス京橋駅～毛馬ルート
1276,e1f,c2b,大阪市交通局,NULL,毛馬町一丁目,赤バス京橋駅～毛馬ルート
1277,e1f,c2c,大阪市交通局,NULL,淀川小学校,赤バス京橋駅～毛馬ルート
1278,e1f,c2d,大阪市交通局,NULL,毛馬中央公園,赤バス京橋駅～毛馬ルート
1279,e1f,c2e,大阪市交通局,NULL,桜宮高校,赤バス京橋駅～毛馬ルート
1280,e1f,c2f,大阪市交通局,NULL,大東町三丁目,赤バス京橋駅～毛馬ルート
1281,e1f,c30,大阪市交通局,NULL,都島中通二丁目西,赤バス京橋駅～毛馬ルート
1282,e1f,c31,大阪市交通局,NULL,都島南通二丁目,赤バス京橋駅～毛馬ルート
1283,e1f,c33,大阪市交通局,NULL,福島二丁目,赤バス福島ループ
1284,e1f,c34,大阪市交通局,NULL,福島三丁目,赤バス福島ループ
1285,e1f,c35,大阪市交通局,NULL,玉川四丁目南,赤バス福島ループ
1286,e1f,c36,大阪市交通局,NULL,玉川四丁目,赤バス福島ループ
1287,e1f,c37,大阪市交通局,NULL,大開三丁目,おおひらきさんちょうめ　赤バス福島ループ
1288,e1f,c38,大阪市交通局,NULL,海老江西小学校,赤バス福島ループ
1289,e1f,c39,大阪市交通局,NULL,春日出中一丁目,赤バス此花ループ
1290,e1f,c3a,大阪市交通局,NULL,梅香,赤バス此花ループ
1291,e1f,c3b,大阪市交通局,NULL,春日出中,かすがでなか　赤バス此花ループ
1292,e1f,c3c,大阪市交通局,NULL,朝日神明社,赤バス此花ループ
1293,e1f,c3d,大阪市交通局,NULL,春日出南公園,赤バス此花ループ
1294,e1f,c3e,大阪市交通局,NULL,春日出南,赤バス此花ループ
1295,e1f,c3f,大阪市交通局,NULL,梅香三丁目,赤バス此花ループ
1296,e1f,c40,大阪市交通局,NULL,北市民病院,赤バス此花ループ
1297,e1f,c41,大阪市交通局,NULL,安治川トンネル北,赤バス此花ループ
1298,e1f,c42,大阪市交通局,NULL,五条公園,赤バス天王寺ループ
1299,e1f,c43,大阪市交通局,NULL,天王寺区役所,赤バス天王寺ループ
1300,e1f,c44,大阪市交通局,NULL,石ヶ辻町南,赤バス天王寺ループ
1301,e1f,c45,大阪市交通局,NULL,石ヶ辻町,赤バス天王寺ループ
1302,e1f,c46,大阪市交通局,NULL,石ヶ辻町北,赤バス天王寺ループ
1303,e1f,c47,大阪市交通局,NULL,天王寺区民センター,赤バス天王寺ループ
1304,e1f,c48,大阪市交通局,NULL,生玉寺町,赤バス天王寺ループ
1305,e1f,c49,大阪市交通局,NULL,生國魂神社,いくたまじんじゃ　赤バス天王寺ループ
1306,e1f,c4a,大阪市交通局,NULL,下寺町一丁目,赤バス天王寺ループ
1307,e1f,c4b,大阪市交通局,NULL,下寺町二丁目,赤バス天王寺ループ
1308,e1f,c4c,大阪市交通局,NULL,空堀町,赤バス中央ループ
1309,e1f,c4d,大阪市交通局,NULL,菅原二丁目,赤バス西淡路～区役所ルート
1310,e1f,c4e,大阪市交通局,NULL,菅原二丁目西,廃止
1311,e1f,c4f,大阪市交通局,NULL,深江南二丁目,赤バス東成環状ルート
1312,e1f,c50,大阪市交通局,NULL,地下鉄今里東,赤バス東成環状ルート
1313,e1f,c53,大阪市交通局,NULL,地下鉄新深江西,赤バス東成環状ルート
1314,e1f,c54,大阪市交通局,NULL,神路大橋,赤バス東成環状ルート
1315,e1f,c55,大阪市交通局,NULL,中道二丁目,赤バス東成環状ルート
1316,e1f,c56,大阪市交通局,NULL,東成スポーツセンター,赤バス東成環状ルート
1317,e1f,c57,大阪市交通局,NULL,森之宮東,赤バス東成環状ルート
1318,e1f,c58,大阪市交通局,NULL,中道四丁目,赤バス東成環状ルート
1319,e1f,c5a,大阪市交通局,NULL,東成税務署,赤バス東成環状ルート
1320,e1f,c5b,大阪市交通局,NULL,東小橋北,ひがしおばせきた　赤バス東成環状ルート
1321,e1f,c5d,大阪市交通局,NULL,新今里三丁目,赤バス生野北ループ
1322,e1f,c5e,大阪市交通局,NULL,生野中央病院,赤バス生野北ループ
1323,e1f,c5f,大阪市交通局,NULL,巽北一丁目北,赤バス生野北ループ
1324,e1f,c60,大阪市交通局,NULL,巽北三丁目,赤バス生野北ループ
1325,e1f,c61,大阪市交通局,NULL,巽北三丁目東,赤バス生野北ループ
1326,e1f,c62,大阪市交通局,NULL,烏ヶ辻一丁目,赤バス生野ループ
1327,e1f,d00,大阪市交通局,NULL,巽公園,赤バス生野南ループ
1328,e1f,d01,大阪市交通局,NULL,巽西二丁目,赤バス生野南ループ
1329,e1f,d02,大阪市交通局,NULL,巽西二丁目南,赤バス生野南ループ
1330,e1f,d03,大阪市交通局,NULL,巽中二丁目,赤バス生野南ループ
1331,e1f,d04,大阪市交通局,NULL,巽中四丁目,赤バス生野南ループ
1332,e1f,d05,大阪市交通局,NULL,巽中三丁目,赤バス生野南ループ
1333,e1f,d06,大阪市交通局,NULL,巽中三丁目北,赤バス生野南ループ
1334,e1f,d07,大阪市交通局,NULL,巽西三丁目,赤バス生野南ループ
1335,e1f,d08,大阪市交通局,NULL,田島会館,赤バス生野南ループ
1336,e1f,d09,大阪市交通局,NULL,公園南矢田一丁目北,赤バス東住吉南ループ
1337,e1f,d0a,大阪市交通局,NULL,林寺小学校,赤バス生野南ループ
1338,e1f,d0b,大阪市交通局,NULL,桃谷高校,赤バス生野南ループ
1339,e1f,d0c,大阪市交通局,NULL,公園南矢田一丁目東,赤バス東住吉南ループ
1340,e1f,d0d,大阪市交通局,NULL,今福西六丁目北,赤バス城東ループ
1341,e1f,d0e,大阪市交通局,NULL,今福西六丁目西,赤バス城東ループ
1342,e1f,d0f,大阪市交通局,NULL,蒲生中学校東,赤バス城東ループ
1343,e1f,d10,大阪市交通局,NULL,鴫野西二丁目,赤バス城東ループ
1344,e1f,d11,大阪市交通局,NULL,城東スポーツセンター,赤バス城東ループ
1345,e1f,d14,大阪市交通局,NULL,地下鉄鶴見緑地,赤バス鶴見緑地～放出東ルート
1346,e1f,d15,大阪市交通局,NULL,咲くやこの花館,赤バス鶴見緑地～放出東ルート
1347,e1f,d16,大阪市交通局,NULL,今津北二丁目,赤バス鶴見緑地～放出東ルート
1348,e1f,d17,大阪市交通局,NULL,今津公園,赤バス鶴見緑地～放出東ルート
1349,e1f,d18,大阪市交通局,NULL,今津南二丁目,赤バス鶴見緑地～放出東ルート
1350,e1f,d19,大阪市交通局,NULL,今津南一丁目,赤バス鶴見緑地～放出東ルート
1351,e1f,d1a,大阪市交通局,NULL,放出東,赤バス鶴見緑地～放出東ルート
1352,e1f,d1b,大阪市交通局,NULL,住吉川小学校,赤バス住之江ループ
1353,e1f,d1c,大阪市交通局,NULL,榎本公園,赤バス鶴見緑地～放出東ルート
1354,e1f,d1d,大阪市交通局,NULL,今津諸口橋,赤バス鶴見緑地～放出東ルート
1355,e1f,d1e,大阪市交通局,NULL,諸口二丁目,赤バス鶴見緑地～放出東ルート
1356,e1f,d1f,大阪市交通局,NULL,諸口四丁目,赤バス鶴見緑地～放出東ルート
1357,e1f,d20,大阪市交通局,NULL,諸口四丁目北,赤バス鶴見緑地～放出東ルート
1358,e1f,d21,大阪市交通局,NULL,鶴見スポーツセンター,赤バス鶴見緑地～放出東ルート
1359,e1f,d22,大阪市交通局,NULL,安立第一福祉会館,赤バス住之江ループ
1360,e1f,d23,大阪市交通局,NULL,阪南町二丁目南,赤バスあべのループ
1361,e1f,d24,大阪市交通局,NULL,新阪南公園,赤バスあべのループ
1362,e1f,d25,大阪市交通局,NULL,阪南町四丁目,赤バスあべのループ
1363,e1f,d28,大阪市交通局,NULL,阿倍野区民センター,赤バスあべのループ
1364,e1f,d29,大阪市交通局,NULL,阿さひ保育園,NULL
1365,e1f,d2a,大阪市交通局,NULL,旭町一丁目,NULL
1366,e1f,d2c,大阪市交通局,NULL,住之江会館,赤バス住之江ループ
1367,e1f,d2d,大阪市交通局,NULL,住之江中学校,赤バス住之江ループ
1368,e1f,d2e,大阪市交通局,NULL,清江小学校,赤バス住之江ループ
1369,e1f,d2f,大阪市交通局,NULL,東加賀屋四丁目,赤バス住之江ループ
1370,e1f,d30,大阪市交通局,NULL,住之江スポーツセンター,赤バス住之江ループ
1371,e1f,d31,大阪市交通局,NULL,北加賀屋四丁目,赤バス住之江ループ
1372,e1f,d32,大阪市交通局,NULL,北加賀屋五丁目,赤バス住之江ループ
1373,e1f,d33,大阪市交通局,NULL,安立一丁目南,あんりゅういっちょうめみなみ　赤バス住之江ループ
1374,e1f,d34,大阪市交通局,NULL,安立三丁目,赤バス住之江ループ
1375,e1f,d35,大阪市交通局,NULL,安立小学校,赤バス住之江ループ
1376,e1f,d36,大阪市交通局,NULL,西住之江二丁目,赤バス住之江ループ
1377,e1f,d37,大阪市交通局,NULL,西住之江二丁目南,赤バス住之江ループ
1378,e1f,d38,大阪市交通局,NULL,市営西住之江住宅,赤バス住之江ループ
1379,e1f,d39,大阪市交通局,NULL,西住之江三丁目,赤バス住之江ループ
1380,e1f,d3a,大阪市交通局,NULL,府営柴谷住宅,赤バス住之江ループ
1381,e1f,d3b,大阪市交通局,NULL,東粉浜一丁目南,赤バス住吉ループ
1382,e1f,d3c,大阪市交通局,NULL,東粉浜二丁目,赤バス住吉ループ
1383,e1f,d3d,大阪市交通局,NULL,住吉警察署,赤バス住吉ループ
1384,e1f,d3e,大阪市交通局,NULL,住吉大社,赤バス住吉ループ
1385,e1f,d3f,大阪市交通局,NULL,住吉郵便局,赤バス住吉ループ
1386,e1f,d40,大阪市交通局,NULL,府立盲学校,赤バス住吉ループ
1387,e1f,d41,大阪市交通局,NULL,山之内一丁目東,赤バス住吉ループ
1388,e1f,d42,大阪市交通局,NULL,市立大学北,赤バス住吉ループ
1389,e1f,d43,大阪市交通局,NULL,山之内四丁目南,赤バス住吉ループ
1390,e1f,d44,大阪市交通局,NULL,山之内西公園,赤バス住吉ループ
1391,e1f,d45,大阪市交通局,NULL,山之内五丁目,赤バス住吉ループ
1392,e1f,d46,大阪市交通局,NULL,南住吉二丁目西,赤バス住吉ループ
1393,e1f,d47,大阪市交通局,NULL,帝塚山東三丁目,赤バス住吉ループ
1394,e1f,d48,大阪市交通局,NULL,万代池西,赤バス住吉ループ
1395,e1f,d49,大阪市交通局,NULL,住之江二丁目,赤バス住之江ループ
1396,e1f,d4a,大阪市交通局,NULL,住吉総合福祉センター,赤バス住吉ループ
1397,e1f,d4b,大阪市交通局,NULL,針中野郵便局,赤バス東住吉ループ
1398,e1f,d4c,大阪市交通局,NULL,針中野駅,赤バス東住吉ループ
1399,e1f,d4d,大阪市交通局,NULL,喬松公園,きょうしょうこうえん　赤バス東住吉南ループ
1400,e1f,d4e,大阪市交通局,NULL,照ヶ丘矢田二丁目,赤バス東住吉南ループ
1401,e1f,d4f,大阪市交通局,NULL,住道矢田六丁目,すんじやたろくちょうめ　赤バス東住吉南ループ
1402,e1f,d50,大阪市交通局,NULL,瓜破西小学校,赤バス東住吉南ループ
1403,e1f,d51,大阪市交通局,NULL,住道矢田九丁目,赤バス東住吉南ループ
1404,e1f,d52,大阪市交通局,NULL,住道矢田一丁目,赤バス東住吉南ループ
1405,e1f,d53,大阪市交通局,NULL,矢田出張所,赤バス東住吉南ループ
1406,e1f,d54,大阪市交通局,NULL,矢田人権文化センター,赤バス東住吉南ループ
1407,e1f,d55,大阪市交通局,NULL,ラスパ大阪,赤バス東住吉南ループ
1408,e1f,d56,大阪市交通局,NULL,矢田西公園,赤バス東住吉南ループ
1409,e1f,d57,大阪市交通局,NULL,公園南矢田三丁目,赤バス東住吉南ループ
1410,e1f,d59,大阪市交通局,NULL,矢田一丁目,赤バス東住吉南ループ
1411,e1f,d5a,大阪市交通局,NULL,矢田駅,赤バス東住吉南ループ
1412,e1f,d5b,大阪市交通局,NULL,矢田二丁目,赤バス東住吉南ループ
1413,e1f,d5d,大阪市交通局,NULL,湯里二丁目西,赤バス東住吉南ループ
1414,e1f,d5e,大阪市交通局,NULL,安立四丁目,赤バス住之江ループ
1415,e1f,d5f,大阪市交通局,NULL,東住吉警察署,赤バス東住吉北ループ
1416,e1f,d60,大阪市交通局,NULL,南田辺三丁目,赤バス東住吉北ループ
1417,e1f,d61,大阪市交通局,NULL,山坂四丁目,赤バス東住吉北ループ
1418,e1f,d62,大阪市交通局,NULL,長居陸上競技場,赤バス東住吉北ループ
1419,e1f,d63,大阪市交通局,NULL,田辺中学校,赤バス東住吉北ループ
1420,e1f,e00,大阪市交通局,NULL,中野一丁目,赤バス東住吉北ループ
1421,e1f,e01,大阪市交通局,NULL,西今川四丁目,赤バス東住吉北ループ
1422,e1f,e02,大阪市交通局,NULL,西今川三丁目,赤バス東住吉北ループ
1423,e1f,e03,大阪市交通局,NULL,今川七丁目,赤バス東住吉北ループ
1424,e1f,e04,大阪市交通局,NULL,今川五丁目,赤バス東住吉北ループ
1425,e1f,e05,大阪市交通局,NULL,今川五丁目北,赤バス東住吉北ループ
1426,e1f,e06,大阪市交通局,NULL,今川二丁目東,赤バス東住吉北ループ
1427,e1f,e07,大阪市交通局,NULL,杭全八丁目,くまたはっちょうめ　赤バス東住吉北ループ
1428,e1f,e08,大阪市交通局,NULL,今林四丁目,赤バス東住吉北ループ
1429,e1f,e09,大阪市交通局,NULL,今林三丁目,赤バス東住吉北ループ
1430,e1f,e0a,大阪市交通局,NULL,今林西,赤バス東住吉北ループ
1431,e1f,e0b,大阪市交通局,NULL,ＪＲ東部市場前駅,赤バス東住吉北ループ
1432,e1f,e0c,大阪市交通局,NULL,桑津三丁目,赤バス東住吉北ループ
1433,e1f,e0d,大阪市交通局,NULL,桑津公園,赤バス東住吉北ループ
1434,e1f,e0e,大阪市交通局,NULL,駒川一丁目,赤バス東住吉北ループ
1435,e1f,e0f,大阪市交通局,NULL,北田辺駅北,赤バス東住吉北ループ
1436,e1f,e10,大阪市交通局,NULL,北田辺四丁目,赤バス東住吉北ループ
1437,e1f,e12,大阪市交通局,NULL,加美東二丁目,赤バス区役所～地下鉄南巽ルート
1438,e1f,e13,大阪市交通局,NULL,加美北九丁目,赤バス区役所～地下鉄南巽ルート
1439,e1f,e15,大阪市交通局,NULL,加美北三丁目南,赤バス区役所～地下鉄南巽ルート
1440,e1f,e16,大阪市交通局,NULL,加美中学校,赤バス区役所～地下鉄南巽ルート
1441,e1f,e17,大阪市交通局,NULL,平野スポーツセンター,赤バス区役所～地下鉄南巽ルート
1442,e1f,e18,大阪市交通局,NULL,平野南小学校,赤バス区役所～地下鉄南巽ルート
1443,e1f,e19,大阪市交通局,NULL,流町中,赤バス区役所～地下鉄南巽ルート
1444,e1f,e1a,大阪市交通局,NULL,教育大附属中学校,赤バス区役所～地下鉄南巽ルート
1445,e1f,e1b,大阪市交通局,NULL,平野西四丁目,NULL
1446,e1f,e1c,大阪市交通局,NULL,平野西一丁目,NULL
1447,e1f,e1d,大阪市交通局,NULL,加美北九丁目南,赤バス区役所～地下鉄南巽ルート
1448,e1f,e1e,大阪市交通局,NULL,長吉長原西二丁目,赤バス長吉長原西～瓜破西ルート
1449,e1f,e1f,大阪市交通局,NULL,長吉長原西三丁目,赤バス長吉長原西～瓜破西ルート
1450,e1f,e20,大阪市交通局,NULL,長吉長原西四丁目,赤バス長吉長原西～瓜破西ルート
1451,e1f,e21,大阪市交通局,NULL,瓜破東八丁目,赤バス長吉長原西～瓜破西ルート
1452,e1f,e22,大阪市交通局,NULL,瓜破東第二住宅,赤バス長吉長原西～瓜破西ルート
1453,e1f,e23,大阪市交通局,NULL,瓜破東小学校,赤バス長吉長原西～瓜破西ルート
1454,e1f,e24,大阪市交通局,NULL,瓜破東二丁目,赤バス長吉長原西～瓜破西ルート
1455,e1f,e25,大阪市交通局,NULL,平野瓜破西郵便局,赤バス長吉長原西～瓜破西ルート
1456,e1f,e26,大阪市交通局,NULL,瓜破西一丁目,赤バス長吉長原西～瓜破西ルート
1457,e1f,e27,大阪市交通局,NULL,瓜破西二丁目,赤バス長吉長原西～瓜破西ルート
1458,e1f,e28,大阪市交通局,NULL,瓜破西住宅,赤バス長吉長原西～瓜破西ルート
1459,e1f,e29,大阪市交通局,NULL,瓜破西三丁目,赤バス長吉長原西～瓜破西ルート
1460,e1f,e2a,大阪市交通局,NULL,瓜破西中学校,赤バス長吉長原西～瓜破西ルート
1461,e1f,e2c,大阪市交通局,NULL,天下茶屋三丁目,赤バス西成東ループ
1462,e1f,e2d,大阪市交通局,NULL,天下茶屋駅筋東,赤バス西成東ループ
1463,e1f,e2e,大阪市交通局,NULL,東今船ロータリー,赤バス西成東ループ
1464,e1f,e2f,大阪市交通局,NULL,金塚小学校,赤バス西成東ループ
1465,e1f,e30,大阪市交通局,NULL,花園北二丁目,赤バス西成東ループ
1466,e1f,e31,大阪市交通局,NULL,たちばな会館,赤バス西成東ループ
1467,e1f,e32,大阪市交通局,NULL,天下茶屋駅,赤バス西成東ループ
1468,e1f,e33,大阪市交通局,NULL,岸里東一丁目,赤バス西成東ループ
1469,e1f,e34,大阪市交通局,NULL,天下茶屋公園,赤バス西成東ループ
1470,e1f,e35,大阪市交通局,NULL,天神ノ森天満宮,赤バス西成東ループ
1471,e1f,e36,大阪市交通局,NULL,玉出東二丁目,赤バス西成東ループ
1472,e1f,e37,大阪市交通局,NULL,塚西,赤バス西成東ループ
1473,e1f,e38,大阪市交通局,NULL,花園南一丁目,赤バス西成ループ
1474,e1f,e39,大阪市交通局,NULL,阿部野神社,赤バス西成東ループ
1475,e1f,e3a,大阪市交通局,NULL,松田町駅西,赤バス西成東ループ
1476,e1f,e3c,大阪市交通局,NULL,大阪警察病院,赤バス天王寺ループ
1477,e1f,e3d,大阪市交通局,NULL,関目二丁目西,赤バス城東ループ
1478,e1f,e3e,大阪市交通局,NULL,関目中央公園,赤バス城東ループ
1479,e1f,e3f,大阪市交通局,NULL,大阪府警察学校,赤バス城東ループ
1480,e1f,e40,大阪市交通局,NULL,北菫橋,きたすみればし　赤バス城東ループ
1481,e1f,e41,大阪市交通局,NULL,鴫野会館,赤バス城東ループ
1482,e1f,e42,大阪市交通局,NULL,鴫野東一丁目,赤バス城東ループ
1483,e1f,e44,大阪市交通局,NULL,城東税務署,赤バス城東ループ
1484,e1f,e46,大阪市交通局,NULL,国立病院北門前,赤バス中央ループ
1485,e1f,e47,大阪市交通局,NULL,谷町四丁目,赤バス中央ループ
1486,e1f,e48,大阪市交通局,NULL,南大江会館,赤バス中央ループ
1487,e1f,e49,大阪市交通局,NULL,内久宝寺町郵便局,赤バス中央ループ
1488,e1f,e4a,大阪市交通局,NULL,上町西,赤バス中央ループ
1489,e1f,e4b,大阪市交通局,NULL,法円坂住宅前,赤バス中央ループ
1490,e1f,e4c,大阪市交通局,NULL,玉造二丁目北,赤バス中央ループ
1491,e1f,e4d,大阪市交通局,NULL,玉造公園,赤バス中央ループ
1492,e1f,e4e,大阪市交通局,NULL,谷町六丁目南,赤バス中央ループ
1493,e1f,e4f,大阪市交通局,NULL,谷町七丁目,赤バス中央ループ
1494,e1f,e50,大阪市交通局,NULL,東平会館,赤バス中央ループ
1495,e1f,e51,大阪市交通局,NULL,金甌会館,きんおうかいかん　赤バス中央ループ
1496,e1f,e52,大阪市交通局,NULL,中央区役所,赤バス中央ループ
1497,e1f,e53,大阪市交通局,NULL,中大江公園,赤バス中央ループ
1498,e1f,e54,大阪市交通局,NULL,府立労働センター,赤バス中央ループ
1499,e1f,e55,大阪市交通局,NULL,本田四丁目,ほんでんよんちょうめ　赤バス西ループ
1500,e1f,e56,大阪市交通局,NULL,西区老人福祉センター,赤バス西ループ
1501,e1f,e57,大阪市交通局,NULL,川口三丁目,赤バス西ループ
1502,e1f,e58,大阪市交通局,NULL,西税務署西,赤バス西ループ
1503,e1f,e59,大阪市交通局,NULL,西高校西,赤バス西ループ
1504,e1f,e5a,大阪市交通局,NULL,北堀江四丁目,赤バス西ループ
1505,e1f,e5b,大阪市交通局,NULL,中央図書館,赤バス西ループ
1506,e1f,e5c,大阪市交通局,NULL,地下鉄阿波座,赤バス西ループ
1507,e1f,e5d,大阪市交通局,NULL,日生病院前,赤バス西ループ
1508,e1f,e5e,大阪市交通局,NULL,南堀江三丁目,赤バス西ループ
1509,e1f,e5f,大阪市交通局,NULL,弁天四丁目,赤バス港ループ
1510,e1f,e60,大阪市交通局,NULL,弁天五丁目,赤バス港ループ
1511,e1f,e61,大阪市交通局,NULL,波除四丁目,なみよけよんちょうめ　赤バス港ループ
1512,e1f,e62,大阪市交通局,NULL,波除小学校,赤バス港ループ
1513,e1f,e63,大阪市交通局,NULL,波除二丁目,赤バス港ループ
1514,e1f,f00,大阪市交通局,NULL,市岡元町三丁目,赤バス港ループ
1515,e1f,f01,大阪市交通局,NULL,三社神社,赤バス港ループ
1516,e1f,f02,大阪市交通局,NULL,三先小学校,赤バス港ループ
1517,e1f,f03,大阪市交通局,NULL,池島二丁目,赤バス港ループ
1518,e1f,f04,大阪市交通局,NULL,池島住宅,赤バス港ループ
1519,e1f,f05,大阪市交通局,NULL,池島南住宅,赤バス港ループ
1520,e1f,f06,大阪市交通局,NULL,入舟南公園,赤バス港ループ
1521,e1f,f07,大阪市交通局,NULL,八幡屋南公園,赤バス港ループ
1522,e1f,f08,大阪市交通局,NULL,八幡屋四丁目,赤バス港ループ
1523,e1f,f09,大阪市交通局,NULL,八幡屋三丁目,赤バス港ループ
1524,e1f,f0a,大阪市交通局,NULL,入舟郵便局,赤バス港ループ
1525,e1f,f0b,大阪市交通局,NULL,八幡屋二丁目,赤バス港ループ
1526,e1f,f0c,大阪市交通局,NULL,港近隣センター,赤バス港ループ
1527,e1f,f0d,大阪市交通局,NULL,八幡屋一丁目,赤バス港ループ
1528,e1f,f0e,大阪市交通局,NULL,田中郵便局前,NULL
1529,e1f,f0f,大阪市交通局,NULL,東田中公園,赤バス港ループ
1530,e1f,f10,大阪市交通局,NULL,弁天三丁目南,赤バス港ループ
1531,e1f,f12,大阪市交通局,NULL,磯路小学校南,赤バス港ループ
1532,e1f,f13,大阪市交通局,NULL,港警察署,赤バス港ループ
1533,e1f,f14,大阪市交通局,NULL,市岡三丁目,赤バス港ループ
1534,e1f,f15,大阪市交通局,NULL,南市岡三丁目,赤バス港ループ
1535,e1f,f16,大阪市交通局,NULL,南市岡小学校,赤バス港ループ
1536,e1f,f17,大阪市交通局,NULL,御幣島五丁目南,赤バス西淀川ループ
1537,e1f,f18,大阪市交通局,NULL,歌島四丁目,赤バス西淀川ループ
1538,e1f,f19,大阪市交通局,NULL,歌島一丁目北,赤バス西淀川ループ
1539,e1f,f1a,大阪市交通局,NULL,柏里郵便局,赤バス西淀川ループ
1540,e1f,f1b,大阪市交通局,NULL,神崎大橋,赤バス西淀川ループ
1541,e1f,f1c,大阪市交通局,NULL,新佃公園,赤バス西淀川ループ
1542,e1f,f1d,大阪市交通局,NULL,千船駅,赤バス西淀川ループ
1543,e1f,f1e,大阪市交通局,NULL,大和田三丁目北,NULL
1544,e1f,f1f,大阪市交通局,NULL,姫島五丁目北,赤バス西淀川ループ
1545,e1f,f20,大阪市交通局,NULL,福町一丁目,赤バス西淀川ループ
1546,e1f,f21,大阪市交通局,NULL,大野二丁目,赤バス西淀川ループ
1547,e1f,f22,大阪市交通局,NULL,姫島公園,赤バス西淀川ループ
1548,e1f,f23,大阪市交通局,NULL,旭スポーツセンター,赤バス旭ループ
1549,e1f,f24,大阪市交通局,NULL,高殿一丁目,赤バス旭ループ
1550,e1f,f25,大阪市交通局,NULL,高殿二丁目北,赤バス旭ループ
1551,e1f,f26,大阪市交通局,NULL,高殿五丁目,赤バス旭ループ
1552,e1f,f27,大阪市交通局,NULL,赤川一丁目東,赤バス旭ループ
1553,e1f,f28,大阪市交通局,NULL,赤川二丁目,赤バス旭ループ
1554,e1f,f29,大阪市交通局,NULL,生江住宅,赤バス旭ループ
1555,e1f,f2a,大阪市交通局,NULL,中宮三丁目,赤バス旭ループ
1556,e1f,f2b,大阪市交通局,NULL,中宮二丁目,赤バス旭ループ
1557,e1f,f2c,大阪市交通局,NULL,淀川パークハウス,赤バス旭ループ
1558,e1f,f2d,大阪市交通局,NULL,太子橋三丁目,赤バス旭ループ
1559,e1f,f2e,大阪市交通局,NULL,太子橋三丁目東,赤バス旭ループ
1560,e1f,f2f,大阪市交通局,NULL,守口車庫北,赤バス旭ループ
1561,e1f,f30,大阪市交通局,NULL,土居団地,赤バス旭ループ
1562,e1f,f31,大阪市交通局,NULL,福郵便局,赤バス西淀川ループ
1563,e1f,f32,大阪市交通局,NULL,公団鷺洲第二団地南,赤バス福島ループ
1564,e1f,f33,大阪市交通局,NULL,公団鷺洲第二団地北,赤バス福島ループ
1565,e1f,f34,大阪市交通局,NULL,鷺洲東,さぎすひがし　赤バス福島ループ
1566,e1f,f35,大阪市交通局,NULL,上福島北公園,赤バス福島ループ
1567,e1f,f36,大阪市交通局,NULL,ＪＲ福島駅,赤バス福島ループ
1568,e1f,f37,大阪市交通局,NULL,玉川一丁目,赤バス福島ループ
1569,e1f,f38,大阪市交通局,NULL,下福島中学校,赤バス福島ループ
1570,e1f,f39,大阪市交通局,NULL,野田三丁目,赤バス福島ループ
1571,e1f,f3a,大阪市交通局,NULL,野田二丁目,赤バス福島ループ
